42,1,43743,,,2,2,,,0,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,1620
42,1,44076,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,0
42,1,100719,,,4,2,,,,12016,1,0,0,0,1,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4680,320
42,1,15994,,,2,2,,,0,12014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2860,1180
42,1,62083,,,1,2,,,0,12014,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3480,1480
42,1,44076,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,0
42,1,16016,,,3,2,,,,12007,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,2920
42,1,16012,,,3,2,,,,12012,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,2600
42,1,15992,,,2,2,,,0,12016,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3360,120
42,1,15995,,,3,2,,,,22013,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,2800
42,1,16012,,,3,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4160,0
42,1,24092,,,3,2,,,,12014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3080,1840
42,1,16004,,,3,2,,,0,22012,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5000,2840
42,1,16010,,,3,2,,,0,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3360,0
42,1,122760,,,1,2,,,,12011,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,3020
42,1,24092,,,3,2,,,,12010,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3080,2602
42,1,123567,,,1,2,,,0,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2860,1460
42,1,150273,,,4,2,,,,12012,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5120,2820
42,1,15995,,,3,2,,,,12013,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,2800
42,1,18363,,,4,2,,,0,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3720,340
42,1,318363,,,4,2,,,,12014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,1360
42,1,116732,,,3,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3400,0
42,1,318882,,,4,2,,,,12018,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4360,0
42,1,122760,,,1,2,,,,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,920
42,1,16016,,,3,2,,,,22013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,2160
42,1,58075,,,4,2,,,,22015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3920,680
42,1,43743,,,3,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3600,0
42,1,16012,,,2,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,1000
42,1,122758,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3660,0
42,1,16000,,,3,2,,,,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,1120
42,1,16000,,,2,2,,,,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,280
42,1,16016,,,3,2,,,,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,0
42,1,16007,,,2,2,,,0,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,0,1,0,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3200,0
42,1,15994,,,2,2,,,0,12013,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2860,2320
42,1,16000,,,3,2,,,,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,1760
42,1,16000,,,3,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,0
42,1,16016,,,3,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,1600
42,1,122752,,,3,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2840,1360
42,1,1300418,,,4,2,,,0,22016,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,400
42,1,116746,,,3,2,,,,12015,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3280,360
42,1,16012,,,2,2,,,,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4160,500
42,1,150273,,,4,2,,,,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5120,480
42,1,116718,,,3,2,,,,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3280,360
42,1,116776,,,4,2,,,,22010,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4620,1420
42,1,85458,,,3,2,,,0,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,0
42,1,43743,,,3,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3600,0
42,1,116718,,,3,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3280,0
42,1,150273,,,4,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5120,0
42,1,1300418,,,4,2,,,0,22015,1,0,0,0,1,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,800
42,1,15990,,,1,2,,,0,12018,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3900,0
42,1,20941,,,2,2,,,0,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3360,320
42,1,5001242,,,4,2,,,,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3940,200
42,1,122752,,,3,2,,,,22010,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2840,2880
42,1,44076,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,0
42,1,5001242,,,4,2,,,,22011,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4160,940
42,1,16008,,,3,2,,,,12012,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2800,2320
42,1,100292,,,4,2,,,,12015,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4340,2300
42,1,15990,,,1,2,,,0,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3900,580
42,1,15995,,,3,2,,,,12011,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,2200
42,1,16012,,,2,2,,,,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4160,0
42,1,58075,,,4,2,,,,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3920,0
42,1,122760,,,1,2,,,,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,920
42,1,44076,,,1,2,,,0,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,320
42,1,100292,,,4,2,,,,22015,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4340,620
42,1,18882,,,4,2,,,0,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4020,400
42,1,44076,,,1,2,,,0,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,320
42,1,1321567,,,4,2,,,,12016,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4000,760
42,1,16011,,,3,2,,,0,12016,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2800,320
42,1,16016,,,3,2,,,,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,0
42,1,58082,,,1,2,,,0,22010,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3640,3860
42,1,5001242,,,4,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3940,520
42,1,1300418,,,4,2,,,0,22015,1,0,0,0,1,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,720
42,1,58075,,,4,2,,,,12015,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3920,760
42,1,16003,,,2,2,,,0,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3240,260
42,1,100719,,,4,2,,,,12010,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4680,4040
42,1,15989,,,3,2,,,,22014,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,2160
42,1,16004,,,3,2,,,0,12013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5000,2320
42,1,1300418,,,4,2,,,0,22015,1,0,0,0,1,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,640
42,1,20940,,,2,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3520,0
42,1,18363,,,4,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3720,0
42,1,116712,,,4,2,,,,22009,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3180,3126
42,1,100719,,,4,2,,,,22010,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4680,3200
42,1,1106843,,,4,2,,,,22013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4580,1160
42,1,51699,,,4,2,,,,22013,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,8640,4000
42,1,44076,,,1,2,,,0,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,0,1,0,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,320
42,1,58075,,,4,2,,,,12016,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3920,280
42,1,15995,,,3,2,,,,12014,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,3600
42,1,116738,,,4,2,,,0,22015,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4200,800
42,1,100292,,,4,2,,,,22015,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4340,660
42,1,116734,,,4,2,,,,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4560,0
42,1,123553,,,1,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,0
42,1,100719,,,4,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4680,0
42,1,318882,,,4,2,,,,12013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,1140
42,1,15989,,,3,2,,,,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,0
42,1,318363,,,4,2,,,,12009,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3980,3400
42,1,44076,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2880,0
42,1,15995,,,3,2,,,,12014,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,2320
42,1,116732,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3400,0
42,1,58075,,,4,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3920,1960
42,1,16000,,,3,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,0
42,1,24087,,,4,2,,,,12016,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4710,540
42,1,1331483,,,3,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2680,0
42,1,51699,,,4,2,,,,22012,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,8640,5340
42,1,44076,,,3,2,,,0,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3340,1600
42,1,122758,,,3,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3660,0
42,1,43743,,,2,2,,,0,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,0
42,1,315994,,,2,2,,,,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4140,1340
42,1,100292,,,4,2,,,,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4340,0
42,1,16016,,,3,2,,,,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,0,1,0,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,0
42,1,16008,,,3,2,,,,12015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2800,1120
42,1,28509,,,2,2,,,0,12011,2,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3080,2280
42,1,24092,,,3,2,,,,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3080,0
42,1,15989,,,3,2,,,,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,0
42,1,15988,,,3,2,,,,12016,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3080,1200
42,1,116738,,,4,2,,,0,12018,1,0,0,0,1,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4200,0
42,1,85458,,,3,2,,,0,12016,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3320,160
42,1,51699,,,4,2,,,,22015,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,0,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,8640,1360
42,1,16007,,,2,2,,,0,12013,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3200,2540
42,1,150273,,,4,2,,,,22013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5200,580
42,1,122760,,,1,2,,,,12012,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3100,3020
42,1,15989,,,3,2,,,,22018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,0
42,1,24092,,,3,2,,,,12012,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3080,2880
42,1,16002,,,2,2,,,0,22016,1,0,0,0,1,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3220,320
42,1,62083,,,1,2,,,0,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3480,0
42,1,16004,,,3,2,,,0,22013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5000,1900
42,1,15995,,,3,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,1960
42,1,100292,,,4,2,,,,22017,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4340,0
42,1,16002,,,2,2,,,0,22015,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3220,800
42,1,58075,,,4,2,,,,22014,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3920,1860
42,1,123567,,,1,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2860,0
42,1,20941,,,2,2,,,0,22013,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3360,2020
42,1,1321567,,,4,2,,,,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4000,460
42,1,85458,,,3,2,,,0,12018,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,0
42,1,43743,,,3,2,,,0,22015,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3600,800
42,1,116732,,,3,2,,,0,12018,0,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3400,0
42,1,150273,,,4,2,,,,12012,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,5120,2680
42,1,51699,,,4,2,,,,22011,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,8640,5220
42,1,58082,,,1,2,,,0,12018,1,0,0,0,0,0,,0,0,1,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3640,0
42,1,15995,,,3,2,,,,12014,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4880,2320
42,1,28509,,,2,2,,,0,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,0,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3340,420
42,1,15994,,,2,2,,,0,12009,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2860,3320
42,1,116732,,,3,2,,,0,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3400,0
42,1,16016,,,3,2,,,,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3160,0
42,1,116782,,,3,2,,,0,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3220,400
42,1,1125764,150222,,,2,,,,12011,0,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3000,1640
42,1,116782,,,3,2,,,0,12009,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3220,3140
42,1,122758,,,3,2,,,0,22016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,0,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3660,160
42,1,122752,,,3,2,,,,22012,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2840,3040
42,1,116738,,,4,2,,,0,22015,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,4200,800
42,1,122752,,,3,2,,,,22017,0,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2840,0
42,1,85458,,,3,2,,,0,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3320,0
42,1,15992,,,2,2,,,0,12016,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,0,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3360,320
42,1,122758,,,3,2,,,0,22012,1,1,0,0,0,0,,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,3660,3380
42,1,122752,,,3,2,,,,22017,1,0,1,0,0,0,,0,0,0,0,0,,,,,1,1,0,1,1,0,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,2840,0
